index,Distance in meter,origin_id,destination_id
947,5338.3,E02002767,9074
948,6465.8,E02002767,10116
949,2779.5,E02002767,10172
950,8136.1,E02002767,10382
951,13841.7,E02002767,10504
952,4806.6,E02002767,10521
953,5104.4,E02002767,10707
954,7363.2,E02002767,11019
955,5206.8,E02002767,11121
956,12298,E02002767,11234
957,1751.6,E02002767,11442
958,6442.4,E02002767,12361
959,2462.1,E02002767,12420
960,5662,E02002767,12784
961,5396.9,E02002767,12837
962,5467,E02002767,13450
963,5390.5,E02002767,13659
964,15194.8,E02002767,14174
965,5138.7,E02002767,14210
966,14270.1,E02002767,14238
967,7021.3,E02002767,14973
968,14970.1,E02002767,15013
969,5755.6,E02002767,15645
970,4961.6,E02002767,15987
971,5780.5,E02002767,16223
972,3567.2,E02002767,18398
973,7241.5,E02002767,19454
974,5319.9,E02002767,20022
975,7651.8,E02002767,21054
976,4864.8,E02002769,350
977,5435.7,E02002769,369
978,5635.7,E02002769,2936
979,7333.6,E02002769,4418
980,434,E02002769,4834
981,8253.5,E02002769,5276
982,7454.3,E02002769,5497
983,6380,E02002769,5500
984,4678,E02002769,5503
985,7521.4,E02002769,5504
986,5261.3,E02002769,5506
987,5128.9,E02002769,5520
988,4175.5,E02002769,6366
989,4866.3,E02002769,6463
990,8808.2,E02002769,6504
991,8458.9,E02002769,6713
992,9535.5,E02002769,7902
993,8170.6,E02002769,7930
994,5437.3,E02002769,8385
995,8240.9,E02002769,8561
996,9301.7,E02002769,8987
997,7755.3,E02002769,9074
998,8882.8,E02002769,10116
999,6689.7,E02002769,10172
1000,4738.7,E02002769,10382
1001,7223.6,E02002769,10521
1002,7521.4,E02002769,10707
1003,9780.2,E02002769,11019
1004,7623.8,E02002769,11121
1005,14715,E02002769,11234
1006,4168.6,E02002769,11442
1007,8859.4,E02002769,12361
1008,4879.1,E02002769,12420
1009,8079,E02002769,12784
1010,7813.9,E02002769,12837
1011,7884,E02002769,13450
1012,7807.4,E02002769,13659
1013,8277.4,E02002769,14210
1014,9438.3,E02002769,14973
1015,8172.6,E02002769,15645
1016,7378.6,E02002769,15987
1017,8197.5,E02002769,16223
1018,5984.2,E02002769,18398
1019,9658.5,E02002769,19454
1020,7736.9,E02002769,20022
1021,4254.4,E02002769,21054
1022,13268.9,E02002770,350
1023,12919.5,E02002770,369
1024,14039.8,E02002770,2936
1025,14742.3,E02002770,4418
1026,12705.3,E02002770,4834
1027,11368.7,E02002770,5058
1028,14760.6,E02002770,5276
1029,14863,E02002770,5497
1030,15500.9,E02002770,5500
1031,14545.5,E02002770,5503
1032,14930.1,E02002770,5504
1033,12745,E02002770,5506
1034,11492.9,E02002770,5513
1035,12879.2,E02002770,5520
1036,13760.2,E02002770,6366
1037,13270.4,E02002770,6463
1038,3972.3,E02002770,6504
1039,14163.4,E02002770,6713
1040,4699.6,E02002770,7902
1041,15220,E02002770,7930
1042,12921.1,E02002770,8385
1043,15649.6,E02002770,8561
1044,14525.7,E02002770,9074
1045,15432.9,E02002770,10172
1046,12659.4,E02002770,10382
1047,14632.3,E02002770,10521
1048,14930.1,E02002770,10707
1049,10884.5,E02002770,11121
1050,9322.3,E02002770,11234
1051,13753.3,E02002770,11442
1052,13283.2,E02002770,12420
1053,15487.7,E02002770,12784
1054,15222.6,E02002770,12837
1055,11321.9,E02002770,13450
1056,15216.1,E02002770,13659
1057,12219.1,E02002770,14174
1058,11294.4,E02002770,14238
1059,11994.4,E02002770,15013
1060,15581.2,E02002770,15645
1061,14787.3,E02002770,15987
1062,15606.2,E02002770,16223
1063,12304.4,E02002770,18398
1064,14601.3,E02002770,20022
1065,12175.1,E02002770,21054
1066,8628.3,E02002863,7036
1067,8656.6,E02002863,7060
1068,9307.1,E02002863,7061
1069,9216.2,E02002863,12568
1070,8739.7,E02002863,13856
1071,9306.4,E02002863,17457
1072,10931.7,E02002863,20679
1073,10480.4,E02002863,21147
1074,14032.8,E02002863,21227
1075,5974.1,E02002866,4881
1076,5571.9,E02002866,6467
1077,14902.6,E02002866,7038
1078,6682.9,E02002866,8015
1079,6492,E02002866,8609
1080,6612.1,E02002866,13023
1081,5818.9,E02002866,14947
1082,6567.4,E02002866,16157
1083,6567.4,E02002866,17369
1084,14796.6,E02002866,17859
1085,3050.7,E02002866,18892
1086,6803.5,E02002866,20233
1087,7356.6,E02002866,21227
1088,14616.3,E02002905,168
1089,14580.7,E02002905,502
1090,14814.6,E02002905,1697
1091,14562.3,E02002905,2099
1092,12798.2,E02002905,7231
1093,12784.9,E02002905,7241
1094,14416.9,E02002905,8706
1095,14945.7,E02002905,8813
1096,13950.9,E02002905,12948
1097,12856.5,E02002905,13787
1098,13950.9,E02002905,15604
1099,13950.9,E02002905,15723
1100,13094.9,E02002905,16875
1101,12532.2,E02002905,17203
1102,870.3,E02002906,168
1103,1313.4,E02002906,502
1104,1497.6,E02002906,1697
1105,1295.1,E02002906,2099
1106,1149.7,E02002906,8706
1107,1628.8,E02002906,8813
1108,566.3,E02002907,168
1109,1253.7,E02002907,502
1110,284.9,E02002907,1697
1111,699.2,E02002907,2099
1112,1089.9,E02002907,8706
1113,883.4,E02002907,8813
1114,3941.3,E02002908,168
1115,4555.6,E02002908,502
1116,4568.6,E02002908,1697
1117,4515.5,E02002908,2099
1118,4391.8,E02002908,8706
1119,4699.7,E02002908,8813
1120,530.3,E02002909,1699
1121,383.1,E02002909,6440
1122,456.4,E02002909,10079
1123,9080.1,E02002909,14925
1124,1949.3,E02002910,633
1125,1932.3,E02002910,1700
1126,14609.4,E02003079,682
1127,12675.3,E02003079,1308
1128,10126.9,E02003079,1323
1129,912.2,E02003079,1324
1130,6548.3,E02003079,1378
1131,11674.6,E02003079,1380
1132,1931.7,E02003079,1382
1133,9519.5,E02003079,1383
1134,5864.2,E02003079,1387
1135,13116.9,E02003079,1388
1136,2930.1,E02003079,1405
1137,7144.3,E02003079,1934
1138,13755,E02003079,1942
1139,8720.5,E02003079,3429
1140,8072.5,E02003079,3431
1141,3317.3,E02003079,6136
1142,13314.9,E02003079,7825
1143,1312.7,E02003079,7826
1144,13256.7,E02003079,7843
1145,14063.9,E02003079,7891
1146,4615.1,E02003079,8842
1147,7108.8,E02003079,8966
1148,2119.2,E02003079,9811
1149,2881.6,E02003079,10028
1150,13723.2,E02003079,10257
1151,13265.1,E02003079,10469
1152,6836.5,E02003079,10732
1153,7307,E02003079,10771
1154,3262.5,E02003079,11141
1155,11784.5,E02003079,11923
1156,2875.5,E02003079,12345
1157,2248.4,E02003079,12448
1158,9000.8,E02003079,12662
1159,13193.8,E02003079,12698
1160,9000.8,E02003079,12786
1161,2567.1,E02003079,12913
1162,5269.2,E02003079,12914
1163,898.4,E02003079,13532
1164,13363,E02003079,13634
1165,14327.4,E02003079,13983
1166,5762.9,E02003079,14473
1167,8411.7,E02003079,15808
1168,6172.9,E02003079,16106
1169,9000.8,E02003079,16120
1170,9000.8,E02003079,16151
1171,9000.8,E02003079,16343
1172,10115.1,E02003079,16803
1173,8282,E02003079,16857
1174,7297.6,E02003079,17111
1175,6109.7,E02003079,17354
1176,10275.7,E02003079,17657
1177,9000.8,E02003079,17724
1178,12078.5,E02003079,18483
1179,1859.9,E02003079,18507
1180,12660.3,E02003079,18623
1181,6223.8,E02003079,18667
1182,13537.1,E02003079,19779
1183,9464.1,E02003079,20704
1184,5721.3,E02003079,20899
1185,3614.1,E02003079,21043
1186,6477.5,E02003079,21602
1187,13843.7,E02003080,682
1188,12619.7,E02003080,1308
1189,9361.1,E02003080,1323
1190,3182,E02003080,1324
1191,4929.6,E02003080,1378
1192,11619,E02003080,1380
1193,451.3,E02003080,1382
1194,9464,E02003080,1383
1195,4245.5,E02003080,1387
1196,13061.4,E02003080,1388
1197,2164.4,E02003080,1405
1198,6378.5,E02003080,1934
1199,13699.5,E02003080,1942
1200,5837.5,E02003080,3429
1201,5189.6,E02003080,3431
1202,1756.6,E02003080,6136
1203,13259.3,E02003080,7825
1204,1561.6,E02003080,7826
1205,13201.1,E02003080,7843
1206,14008.3,E02003080,7891
1207,2996.4,E02003080,8842
1208,5490.1,E02003080,8966
1209,1353.4,E02003080,9811
1210,2115.8,E02003080,10028
1211,13667.6,E02003080,10257
1212,13209.5,E02003080,10469
1213,3953.6,E02003080,10732
1214,6035,E02003080,10771
1215,1701.8,E02003080,11141
1216,11728.9,E02003080,11923
1217,2109.7,E02003080,12345
1218,687.8,E02003080,12448
1219,7382.1,E02003080,12662
1220,13138.2,E02003080,12698
1221,7382.1,E02003080,12786
1222,1801.4,E02003080,12913
1223,3708.6,E02003080,12914
1224,3168.1,E02003080,13532
1225,13307.4,E02003080,13634
1226,14271.8,E02003080,13983
1227,4202.3,E02003080,14473
1228,5528.7,E02003080,15808
1229,4554.2,E02003080,16106
1230,7382.1,E02003080,16120
1231,7382.1,E02003080,16151
1232,7382.1,E02003080,16343
1233,9349.3,E02003080,16803
1234,5605,E02003080,16857
1235,5678.9,E02003080,17111
1236,4491,E02003080,17354
1237,9509.9,E02003080,17657
1238,7382.1,E02003080,17724
1239,12022.9,E02003080,18483
1240,1917.5,E02003080,18507
1241,12604.7,E02003080,18623
1242,4605.1,E02003080,18667
1243,13481.5,E02003080,19779
1244,6581.2,E02003080,20704
1245,4844.4,E02003080,20899
1246,2053.4,E02003080,21043
1247,4858.8,E02003080,21602
1248,15187.1,E02003081,682
1249,14221.4,E02003081,1308
1250,10704.5,E02003081,1323
1251,4215,E02003081,1324
1252,3456,E02003081,1378
1253,13220.7,E02003081,1380
1254,1598.7,E02003081,1382
1255,11065.7,E02003081,1383
1256,3018.6,E02003081,1387
1257,14663.1,E02003081,1388
1258,4463.4,E02003081,1405
1259,7440.4,E02003081,1934
1260,15301.2,E02003081,1942
1261,4911.2,E02003081,3429
1262,4263.2,E02003081,3431
1263,181.8,E02003081,6136
1264,14861,E02003081,7825
1265,3163.3,E02003081,7826
1266,14802.8,E02003081,7843
1267,14436,E02003081,7891
1268,1769.5,E02003081,8842
1269,4016.6,E02003081,8966
1270,2955.1,E02003081,9811
1271,3717.6,E02003081,10028
1272,15269.3,E02003081,10257
1273,14811.2,E02003081,10469
1274,3027.3,E02003081,10732
1275,5108.6,E02003081,10771
1276,236.6,E02003081,11141
1277,13330.7,E02003081,11923
1278,3711.4,E02003081,12345
1279,1649.2,E02003081,12448
1280,5908.6,E02003081,12662
1281,14739.9,E02003081,12698
1282,5908.6,E02003081,12786
1283,3403.1,E02003081,12913
1284,2172.5,E02003081,12914
1285,4201.2,E02003081,13532
1286,14909.1,E02003081,13634
1287,14327.2,E02003081,13983
1288,2666.2,E02003081,14473
1289,4602.4,E02003081,15808
1290,3327.3,E02003081,16106
1291,5908.6,E02003081,16120
1292,5908.6,E02003081,16151
1293,5908.6,E02003081,16343
1294,10692.7,E02003081,16803
1295,4131.5,E02003081,16857
1296,4205.4,E02003081,17111
1297,3017.5,E02003081,17354
1298,10853.3,E02003081,17657
1299,5908.6,E02003081,17724
1300,13624.6,E02003081,18483
1301,3519.2,E02003081,18507
1302,14206.4,E02003081,18623
1303,3378.2,E02003081,18667
1304,15083.3,E02003081,19779
1305,5654.8,E02003081,20704
1306,2624.5,E02003081,20899
1307,517.3,E02003081,21043
1308,3385.3,E02003081,21602
1309,13065.9,E02003082,1323
1310,7964.1,E02003082,1324
1311,2352.1,E02003082,1378
1312,4113.2,E02003082,1382
1313,14860.5,E02003082,1383
1314,1373.6,E02003082,1387
1315,6824.8,E02003082,1405
1316,9801.7,E02003082,1934
1317,4709.4,E02003082,3429
1318,3267.9,E02003082,3431
1319,2735,E02003082,6136
1320,6343.7,E02003082,7826
1321,2178,E02003082,8842
1322,3010,E02003082,8966
1323,6135.5,E02003082,9811
1324,6949.6,E02003082,10028
1325,2746.9,E02003082,10732
1326,7470,E02003082,10771
1327,2751.1,E02003082,11141
1328,6943.5,E02003082,12345
1329,4163.6,E02003082,12448
1330,5087.2,E02003082,12662
1331,5087.2,E02003082,12786
1332,6963.4,E02003082,12913
1333,744.3,E02003082,12914
1334,7950.3,E02003082,13532
1335,492,E02003082,14473
1336,4400.6,E02003082,15808
1337,1682.3,E02003082,16106
1338,5087.2,E02003082,16120
1339,5087.2,E02003082,16151
1340,5087.2,E02003082,16343
1341,13054.1,E02003082,16803
1342,3310,E02003082,16857
1343,3148.3,E02003082,17111
1344,2196.1,E02003082,17354
1345,13214.7,E02003082,17657
1346,5087.2,E02003082,17724
1347,6699.6,E02003082,18507
1348,1733.2,E02003082,18667
1349,5051.4,E02003082,20704
1350,1088.6,E02003082,20899
1351,2399.5,E02003082,21043
1352,2563.9,E02003082,21602
1353,11825,E02003084,1323
1354,6723.2,E02003084,1324
1355,1161.2,E02003084,1378
1356,15774.7,E02003084,1380
1357,3572.6,E02003084,1382
1358,13619.6,E02003084,1383
1359,473.5,E02003084,1387
1360,5583.9,E02003084,1405
1361,8560.9,E02003084,1934
1362,3650.7,E02003084,3429
1363,2209.1,E02003084,3431
1364,2278.2,E02003084,6136
1365,5102.8,E02003084,7826
1366,15556.5,E02003084,7891
1367,937.1,E02003084,8842
1368,2136.4,E02003084,8966
1369,4894.6,E02003084,9811
1370,5708.7,E02003084,10028
1371,1688.2,E02003084,10732
1372,6229.1,E02003084,10771
1373,2294.3,E02003084,11141
1374,15884.6,E02003084,11923
1375,5702.6,E02003084,12345
1376,3623.1,E02003084,12448
1377,4028.4,E02003084,12662
1378,4028.4,E02003084,12786
1379,16050.5,E02003084,12808
1380,5722.5,E02003084,12913
1381,616.8,E02003084,12914
1382,16041.6,E02003084,13022
1383,6709.4,E02003084,13532
1384,15447.7,E02003084,13983
1385,1110.5,E02003084,14473
1386,3341.9,E02003084,15808
1387,782.2,E02003084,16106
1388,4028.4,E02003084,16120
1389,4028.4,E02003084,16151
1390,4028.4,E02003084,16343
1391,11813.2,E02003084,16803
1392,2251.3,E02003084,16857
1393,2325.2,E02003084,17111
1394,1137.3,E02003084,17354
1395,11973.8,E02003084,17657
1396,4028.4,E02003084,17724
1397,5458.7,E02003084,18507
1398,833.1,E02003084,18667
1399,3992.7,E02003084,20704
1400,1072.4,E02003084,20899
1401,1942.7,E02003084,21043
1402,1505.1,E02003084,21602
1403,11840.8,E02003085,1323
1404,8264.7,E02003085,1324
1405,1771.2,E02003085,1378
1406,15790.5,E02003085,1380
1407,4754.9,E02003085,1382
1408,13635.5,E02003085,1383
1409,2369.8,E02003085,1387
1410,5599.7,E02003085,1405
1411,8576.7,E02003085,1934
1412,2224.1,E02003085,3429
1413,414.3,E02003085,3431
1414,3989.4,E02003085,6136
1415,6644.3,E02003085,7826
1416,15572.3,E02003085,7891
1417,2648.3,E02003085,8842
1418,1906.9,E02003085,8966
1419,6436.1,E02003085,9811
1420,5724.5,E02003085,10028
1421,1826.1,E02003085,10732
1422,6245,E02003085,10771
1423,4005.5,E02003085,11141
1424,15900.4,E02003085,11923
1425,5718.4,E02003085,12345
1426,4805.4,E02003085,12448
1427,3799,E02003085,12662
1428,3799,E02003085,12786
1429,15821,E02003085,12808
1430,5738.3,E02003085,12913
1431,2942.5,E02003085,12914
1432,15812.1,E02003085,13022
1433,8250.8,E02003085,13532
1434,15463.5,E02003085,13983
1435,3436.2,E02003085,14473
1436,1915.3,E02003085,15808
1437,2469.1,E02003085,16106
1438,3799,E02003085,16120
1439,3799,E02003085,16151
1440,3799,E02003085,16343
1441,11829,E02003085,16803
1442,623.8,E02003085,16857
1443,2095.8,E02003085,17111
1444,1554.5,E02003085,17354
1445,11989.6,E02003085,17657
1446,3799,E02003085,17724
1447,7000.2,E02003085,18507
1448,2016.4,E02003085,18667
1449,2967.7,E02003085,20704
1450,2968.7,E02003085,20899
1451,3653.9,E02003085,21043
1452,1804.4,E02003085,21602
1453,13007.8,E02003086,1323
1454,8110.2,E02003086,1324
1455,1447,E02003086,1378
1456,4959.6,E02003086,1382
1457,14802.4,E02003086,1383
1458,2045.6,E02003086,1387
1459,6766.7,E02003086,1405
1460,15911.8,E02003086,1775
1461,9743.7,E02003086,1934
1462,2811.5,E02003086,3429
1463,1655.4,E02003086,3431
1464,3665.2,E02003086,6136
1465,6489.8,E02003086,7826
1466,2324.1,E02003086,8842
1467,236.7,E02003086,8966
1468,15971.1,E02003086,9649
1469,6281.6,E02003086,9811
1470,15969.9,E02003086,9886
1471,6891.5,E02003086,10028
1472,2490,E02003086,10732
1473,7411.9,E02003086,10771
1474,3681.3,E02003086,11141
1475,15994.8,E02003086,12005
1476,6885.4,E02003086,12345
1477,5010.1,E02003086,12448
1478,2562.3,E02003086,12662
1479,2562.3,E02003086,12786
1480,14584.3,E02003086,12808
1481,6905.3,E02003086,12913
1482,2618.3,E02003086,12914
1483,14575.4,E02003086,13022
1484,8096.4,E02003086,13532
1485,15787.3,E02003086,14076
1486,2747.3,E02003086,14473
1487,4143.7,E02003086,15808
1488,2144.9,E02003086,16106
1489,2562.3,E02003086,16120
1490,2562.3,E02003086,16151
1491,2562.3,E02003086,16343
1492,12996,E02003086,16803
1493,1697.6,E02003086,16857
1494,343.2,E02003086,17111
1495,1230.2,E02003086,17354
1496,13156.6,E02003086,17657
1497,2562.3,E02003086,17724
1498,6845.7,E02003086,18507
1499,1692.2,E02003086,18667
1500,2526.5,E02003086,20704
1501,2644.5,E02003086,20899
1502,3329.7,E02003086,21043
1503,1480.2,E02003086,21602
1504,11453.5,E02003087,682
1505,16003.2,E02003087,1308
1506,6970.9,E02003087,1323
1507,7476.6,E02003087,1324
1508,6607.5,E02003087,1378
1509,15002.5,E02003087,1380
1510,6646,E02003087,1382
1511,12847.4,E02003087,1383
1512,6420.5,E02003087,1387
1513,4811.6,E02003087,1405
1514,3706.8,E02003087,1934
1515,15654.2,E02003087,1942
1516,3712.1,E02003087,3429
1517,5943.4,E02003087,3431
1518,5450.9,E02003087,6136
1519,5856.2,E02003087,7826
1520,10702.5,E02003087,7891
1521,4818.4,E02003087,8842
1522,7168.1,E02003087,8966
1523,5648,E02003087,9811
1524,4936.5,E02003087,10028
1525,4707.4,E02003087,10732
1526,345.3,E02003087,10771
1527,15087.4,E02003087,10966
1528,5396.1,E02003087,11141
1529,15112.4,E02003087,11923
1530,4930.3,E02003087,12345
1531,6248.6,E02003087,12448
1532,4921.3,E02003087,12662
1533,4921.3,E02003087,12786
1534,4950.3,E02003087,12913
1535,6406.9,E02003087,12914
1536,15182.3,E02003087,13093
1537,7462.8,E02003087,13532
1538,10593.6,E02003087,13983
1539,6900.6,E02003087,14473
1540,6282.6,E02003087,15808
1541,6519.7,E02003087,16106
1542,4921.3,E02003087,16120
1543,4921.3,E02003087,16151
1544,4921.3,E02003087,16343
1545,6959.2,E02003087,16803
1546,6152.9,E02003087,16857
1547,7356.9,E02003087,17111
1548,6169,E02003087,17354
1549,7119.8,E02003087,17657
1550,4921.3,E02003087,17724
1551,15406.3,E02003087,18483
1552,6212.1,E02003087,18507
1553,15988.1,E02003087,18623
1554,6570.7,E02003087,18667
1555,3994.6,E02003087,20704
1556,7019.4,E02003087,20899
1557,5747.7,E02003087,21043
1558,6536.8,E02003087,21602
1559,9067.8,E02003088,682
1560,15150.4,E02003088,1316
1561,3917.3,E02003088,1323
1562,14656.2,E02003088,1324
1563,13787.2,E02003088,1378
1564,10211.1,E02003088,1380
1565,13825.6,E02003088,1382
1566,7982.4,E02003088,1383
1567,13600.1,E02003088,1387
1568,11991.3,E02003088,1405
1569,14612.6,E02003088,1776
1570,4882.8,E02003088,1934
1571,8415.2,E02003088,1942
1572,11782.4,E02003088,3429
1573,13123,E02003088,3431
1574,12630.5,E02003088,6136
1575,13035.8,E02003088,7826
1576,3463.4,E02003088,7891
1577,11998,E02003088,8842
1578,14347.7,E02003088,8966
1579,15058.1,E02003088,9547
1580,12827.6,E02003088,9811
1581,12116.1,E02003088,10028
1582,15623.9,E02003088,10257
1583,11887,E02003088,10732
1584,7958.8,E02003088,10771
1585,9556.5,E02003088,10966
1586,12575.7,E02003088,11141
1587,10321,E02003088,11923
1588,12110,E02003088,12345
1589,13428.2,E02003088,12448
1590,12991.6,E02003088,12662
1591,12991.6,E02003088,12786
1592,12129.9,E02003088,12913
1593,13586.5,E02003088,12914
1594,9651.4,E02003088,13093
1595,14642.4,E02003088,13532
1596,3354.6,E02003088,13983
1597,14080.2,E02003088,14473
1598,13462.2,E02003088,15808
1599,13699.3,E02003088,16106
1600,12991.6,E02003088,16120
1601,12991.6,E02003088,16151
1602,12991.6,E02003088,16343
1603,3929.1,E02003088,16803
1604,13332.5,E02003088,16857
1605,14536.5,E02003088,17111
1606,13348.6,E02003088,17354
1607,5932.3,E02003088,17657
1608,12991.6,E02003088,17724
1609,10614.9,E02003088,18483
1610,13391.7,E02003088,18507
1611,13750.3,E02003088,18667
1612,12064.9,E02003088,20704
1613,14199,E02003088,20899
1614,12927.3,E02003088,21043
1615,13716.4,E02003088,21602
1616,10459.9,E02003089,1323
1617,9801.4,E02003089,1324
1618,3856.4,E02003089,1378
1619,6291.7,E02003089,1382
1620,15172.2,E02003089,1383
1621,4455.1,E02003089,1387
1622,7136.5,E02003089,1405
1623,15438.4,E02003089,1494
1624,15753.2,E02003089,1669
1625,15061.2,E02003089,1775
1626,7195.8,E02003089,1934
1627,15599,E02003089,3283
1628,601.4,E02003089,3429
1629,3048,E02003089,3431
1630,5544.4,E02003089,6136
1631,8181,E02003089,7826
1632,14191.4,E02003089,7891
1633,4733.5,E02003089,8842
1634,3178.4,E02003089,8966
1635,15120.5,E02003089,9649
1636,7972.8,E02003089,9811
1637,15119.3,E02003089,9886
1638,7261.3,E02003089,10028
1639,3362.8,E02003089,10732
1640,4353.1,E02003089,10771
1641,15556.2,E02003089,10829
1642,5489.7,E02003089,11141
1643,15144.2,E02003089,12005
1644,7255.2,E02003089,12345
1645,6342.2,E02003089,12448
1646,1711.6,E02003089,12662
1647,1711.6,E02003089,12786
1648,13733.7,E02003089,12808
1649,7275.1,E02003089,12913
1650,5027.7,E02003089,12914
1651,13724.8,E02003089,13022
1652,9787.6,E02003089,13532
1653,14082.6,E02003089,13983
1654,14936.6,E02003089,14076
1655,5235.8,E02003089,14473
1656,2640.4,E02003089,15808
1657,4554.3,E02003089,16106
1658,1711.6,E02003089,16120
1659,1711.6,E02003089,16151
1660,1711.6,E02003089,16343
1661,10448.1,E02003089,16803
1662,3257.5,E02003089,16857
1663,2883.5,E02003089,17111
1664,3639.7,E02003089,17354
1665,10608.7,E02003089,17657
1666,1711.6,E02003089,17724
1667,8536.9,E02003089,18507
1668,4101.6,E02003089,18667
